Curso,Estado,NumIngressantes,MediaSalarial
GESTÃO DA PRODUÇÃO INDUSTRIAL,São Paulo,1559,4420.53
DESIGN DE MODA,São Paulo,1522,4420.53
GESTÃO DA QUALIDADE,São Paulo,1478,4420.53
AGRONOMIA,São Paulo,1475,4420.53
GEOGRAFIA,São Paulo,1436,4420.53
LETRAS - INGLÊS,São Paulo,1418,4420.53
RELAÇÕES PÚBLICAS,São Paulo,1374,4420.53
PRODUÇÃO AUDIOVISUAL,São Paulo,1366,4420.53
LETRAS,São Paulo,1342,4420.53
FILOSOFIA,São Paulo,1253,4420.53
AGRONEGÓCIO,São Paulo,1247,4420.53
FÍSICA,São Paulo,1233,4420.53
LETRAS - PORTUGUÊS E INGLÊS,São Paulo,1166,4420.53
MECATRÔNICA INDUSTRIAL,São Paulo,1133,4420.53
PROPAGANDA E MARKETING,São Paulo,1124,4420.53
TURISMO,São Paulo,1078,4420.53
LETRAS - PORTUGUÊS,São Paulo,1056,4420.53
FOTOGRAFIA,São Paulo,1002,4420.53
ENGENHARIA DE PRODUÇÃO MECÂNICA,São Paulo,948,4420.53
ARTES VISUAIS,São Paulo,939,4420.53
SEGURANÇA DA INFORMAÇÃO,São Paulo,895,4420.53
"RÁDIO, TV E INTERNET",São Paulo,892,4420.53
EVENTOS,São Paulo,882,4420.53
FONOAUDIOLOGIA,São Paulo,803,4420.53
FABRICAÇÃO MECÂNICA,São Paulo,793,4420.53
MÚSICA,São Paulo,764,4420.53
TEOLOGIA,São Paulo,761,4420.53
ENGENHARIA MECATRÔNICA,São Paulo,761,4420.53
SISTEMAS PARA INTERNET,São Paulo,760,4420.53
SISTEMA DE INFORMAÇÃO,São Paulo,686,4420.53
MODA,São Paulo,679,4420.53
GESTÃO DE SEGURANÇA PRIVADA,São Paulo,667,4420.53
MANUTENÇÃO INDUSTRIAL,São Paulo,604,4420.53
INTERDISCIPLINAR EM CIÊNCIAS E HUMANIDADES,São Paulo,588,4420.53
ENGENHARIA AMBIENTAL,São Paulo,585,4420.53
BANCO DE DADOS,São Paulo,582,4420.53
GESTÃO AMBIENTAL,São Paulo,578,4420.53
ESTÉTICA,São Paulo,562,4420.53
ENGENHARIA DE ALIMENTOS,São Paulo,553,4420.53
DESIGN DE ANIMAÇÃO,São Paulo,515,4420.53
CINEMA E AUDIOVISUAL,São Paulo,507,4420.53
PROCESSOS QUÍMICOS,São Paulo,495,4420.53
COMUNICAÇÃO SOCIAL - RÁDIO E TELEVISÃO,São Paulo,490,4420.53
PRODUÇÃO FONOGRÁFICA,São Paulo,487,4420.53
GESTÃO DE TURISMO,São Paulo,477,4420.53
TEATRO,São Paulo,472,4420.53
GESTÃO HOSPITALAR,São Paulo,468,4420.53
ESTATÍSTICA,São Paulo,416,4420.53
ENGENHARIA DA COMPUTAÇÃO,São Paulo,399,4420.53
GESTÃO DE NEGÓCIOS E INOVAÇÃO,São Paulo,391,4420.53
PROJETOS MECÂNICOS,São Paulo,384,4420.53
ELETRÔNICA AUTOMOTIVA,São Paulo,381,4420.53
PRODUÇÃO MULTIMÍDIA,São Paulo,373,4420.53
ENGENHARIA AMBIENTAL E SANITÁRIA,São Paulo,368,4420.53
BIOCOMBUSTÍVEIS,São Paulo,357,4420.53
INFORMÁTICA PARA NEGÓCIOS,São Paulo,357,4420.53
SISTEMAS BIOMÉDICOS,São Paulo,355,4420.53
AVIAÇÃO CIVIL,São Paulo,351,4420.53
DESIGN DE GAMES,São Paulo,343,4420.53
ENGENHARIA DE MATERIAIS,São Paulo,342,4420.53
CIÊNCIAS ATUARIAIS,São Paulo,342,4420.53
POLÍMEROS,São Paulo,340,4420.53
TERAPIA OCUPACIONAL,São Paulo,339,4420.53
LETRAS - LÍNGUA PORTUGUESA,São Paulo,339,4420.53
ZOOTECNIA,São Paulo,337,4420.53
CIÊNCIAS DA COMPUTAÇÃO,São Paulo,334,4420.53
MECÂNICA: PROCESSOS DE SOLDAGEM,São Paulo,322,4420.53
HOTELARIA,São Paulo,321,4420.53
ENGENHARIA ELETRÔNICA,São Paulo,320,4420.53
GESTÃO PORTUÁRIA,São Paulo,314,4420.53
ALIMENTOS,São Paulo,298,4420.53
MECÂNICA - MODALIDADE PROJETOS,São Paulo,291,4420.53
TRANSPORTE TERRESTRE,São Paulo,288,4420.53
ADMINISTRAÇÃO PÚBLICA,São Paulo,287,4420.53
CONSTRUÇÃO CIVIL - MODALIDADE EDIFÍCIOS,São Paulo,283,4420.53
MECÂNICA - MODALIDADE PROCESSOS DE PRODUÇÃO,São Paulo,282,4420.53
CONSTRUÇÃO DE EDIFÍCIOS,São Paulo,264,4420.53
PRODUÇÃO INDUSTRIAL,São Paulo,255,4420.53
QUÍMICA INDUSTRIAL,São Paulo,249,4420.53
SECRETARIADO,São Paulo,242,4420.53
SECRETARIADO EXECUTIVO TRILÍNGUE,São Paulo,238,4420.53
MANUFATURA AVANÇADA,São Paulo,236,4420.53
CONTROLE DE OBRAS,São Paulo,231,4420.53
DESIGN DIGITAL,São Paulo,218,4420.53
MANUTENÇÃO DE AERONAVES,São Paulo,218,4420.53
ELETRÔNICA INDUSTRIAL,São Paulo,214,4420.53
PROCESSOS METALÚRGICOS,São Paulo,214,4420.53
ENGENHARIA DE SOFTWARE,São Paulo,204,4420.53
CIÊNCIAS,São Paulo,201,4420.53
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA DO MAR - BI/LI,São Paulo,199,4420.53
COSMÉTICOS,São Paulo,196,4420.53
MECANIZAÇÃO EM AGRICULTURA DE PRECISÃO,São Paulo,192,4420.53
INFORMÁTICA,São Paulo,190,4420.53
DESIGN DE MÍDIAS DIGITAIS,São Paulo,188,4420.53
DESIGN DE PRODUTO,São Paulo,187,4420.53
"REFRIGERAÇÃO, VENTILAÇÃO E AR CONDICIONADO",São Paulo,183,4420.53
LETRAS - ESPANHOL,São Paulo,183,4420.53
NATUROLOGIA,São Paulo,180,4420.53
ENGENHARIA BIOMÉDICA,São Paulo,177,4420.53
GESTÃO DE ENERGIA E EFICIÊNCIA ENERGÉTICA,São Paulo,172,4420.53
LOGÍSTICA AEROPORTUÁRIA,São Paulo,170,4420.53
BIOTECNOLOGIA,São Paulo,169,4420.53
MEIO AMBIENTE E RECURSOS HÍDRICOS,São Paulo,164,4420.53
TêXTIL E MODA,São Paulo,163,4420.53
SECRETARIADO E ASSESSORIA INTERNACIONAL,São Paulo,161,4420.53
ENGENHARIA AERONÁUTICA,São Paulo,161,4420.53
ENGENHARIA FLORESTAL,São Paulo,157,4420.53
NEGÓCIOS DA MODA,São Paulo,157,4420.53
DANÇA,São Paulo,156,4420.53
ARTES CÊNICAS,São Paulo,154,4420.53
ENGENHARIA DE PETRÓLEO,São Paulo,154,4420.53
PRODUÇÃO PUBLICITÁRIA,São Paulo,148,4420.53
GESTÃO DE POLÍTICAS PÚBLICAS,São Paulo,148,4420.53
SEGURANÇA PRIVADA,São Paulo,146,4420.53
LETRAS PORTUGUÊS E INGLÊS,São Paulo,145,4420.53
ENGENHARIA DE BIOSSISTEMAS,São Paulo,141,4420.53
BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO,São Paulo,131,4420.53
LAZER E TURISMO,São Paulo,128,4420.53
CIêNCIAS DE COMPUTAçãO,São Paulo,128,4420.53
QUÍMICA TECNOLÓGICA,São Paulo,127,4420.53
FÍSICA MÉDICA,São Paulo,125,4420.53
BIBLIOTECONOMIA,São Paulo,124,4420.53
GEOLOGIA,São Paulo,123,4420.53
LETRAS - TRADUTOR E INTÉRPRETE,São Paulo,123,4420.53
"ARTES VISUAIS, PINTURA, GRAVURA E ESCULTURA",São Paulo,123,4420.53
ENGENHARIA FÍSICA,São Paulo,122,4420.53
QUIROPRAXIA,São Paulo,121,4420.53
HIDRÁULICA E SANEAMENTO AMBIENTAL,São Paulo,120,4420.53
PSICOLOGIA - FORMAÇÃO DE PSICÓLOGO,São Paulo,119,4420.53
ENGENHARIA DE GESTÃO,São Paulo,118,4420.53
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA,São Paulo,114,4420.53
LETRAS - FRANCÊS,São Paulo,114,4420.53
COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS,São Paulo,109,4420.53
SECRETARIADO EXECUTIVO,São Paulo,107,4420.53
GESTÃO DE PRODUÇÃO INDUSTRIAL,São Paulo,106,4420.53
COMUNICAÇÃO SOCIAL - CINEMA,São Paulo,105,4420.53
MUSICOTERAPIA,São Paulo,104,4420.53
MECÂNICA DE PRECISÃO,São Paulo,103,4420.53
PROJETO DE ESTRUTURAS AERONÁUTICAS,São Paulo,102,4420.53
ENGENHARIA DE ENERGIA,São Paulo,100,4420.53
COMUNICAÇÃO SOCIAL,São Paulo,99,4420.53
CIÊNCIAS AERONÁUTICAS,São Paulo,97,4420.53
GEOPROCESSAMENTO,São Paulo,97,4420.53
LETRAS - PORTUGUÊS E ESPANHOL,São Paulo,97,4420.53
TRADUTOR E INTÉRPRETE,São Paulo,97,4420.53
PRODUÇÃO TÊXTIL,São Paulo,97,4420.53
GERONTOLOGIA,São Paulo,96,4420.53
MECÂNICA AUTOMOBILÍSTICA,São Paulo,94,4420.53
AUDIOVISUAL,São Paulo,91,4420.53
SISTEMAS ELÉTRICOS,São Paulo,90,4420.53
GESTÃO DE SERVIÇOS,São Paulo,89,4420.53
EDUCAÇÃO ARTÍSTICA,São Paulo,89,4420.53
LETRAS - ITALIANO,São Paulo,88,4420.53
FORMAÇÃO DE DOCENTES PARA A EDUCAÇÃO BÁSICA,São Paulo,88,4420.53
COMÉRCIO INTERNACIONAL,São Paulo,88,4420.53
ÓPTICA E OPTOMETRIA,São Paulo,88,4420.53
ENGENHARIA INDUSTRIAL MECÂNICA,São Paulo,88,4420.53
ESTRADAS,São Paulo,87,4420.53
ENGENHARIA AGRÍCOLA,São Paulo,86,4420.53
ENGENHARIA DE AUTOMAÇÃO E CONTROLE,São Paulo,85,4420.53
SILVICULTURA,São Paulo,84,4420.53
AGROINDÚSTRIA,São Paulo,84,4420.53
ANÁLISE DE PROCESSOS AGROINDUSTRIAIS,São Paulo,84,4420.53
SISTEMAS NAVAIS,São Paulo,83,4420.53
PODOLOGIA,São Paulo,83,4420.53
BIG DATA NO AGRONEGÓCIO,São Paulo,82,4420.53
CIÊNCIAS BIOMÉDICAS,São Paulo,82,4420.53
DEFESA CIBERNÉTICA,São Paulo,81,4420.53
SOLDAGEM,São Paulo,81,4420.53
INSTALAÇÕES ELÉTRICAS,São Paulo,81,4420.53
MATERIAIS,São Paulo,80,4420.53
MICROELETRÔNICA,São Paulo,80,4420.53
PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTES PARA A EDUCAÇÃO BÁSICA,São Paulo,80,4420.53
SECRETARIADO EXECUTIVO - BILÍNGUE,São Paulo,78,4420.53
CONSTRUÇÃO NAVAL,São Paulo,78,4420.53
POLÍTICAS PÚBLICAS,São Paulo,77,4420.53
CIÊNCIAS AGRÁRIAS,São Paulo,75,4420.53
"COMUNICAÇÃO SOCIAL - RÁDIO, TV E INTERNET",São Paulo,75,4420.53
PRODUÇÃO AGROPECUÁRIA,São Paulo,75,4420.53
ARTES,São Paulo,75,4420.53
PRODUÇÃO CULTURAL,São Paulo,74,4420.53
CINEMA E ANIMAÇÃO,São Paulo,74,4420.53
ENGENHARIA AMBIENTAL E URBANA,São Paulo,72,4420.53
SOCIOLOGIA E POLÍTICA,São Paulo,72,4420.53
LETRAS - ALEMÃO,São Paulo,69,4420.53
GESTÃO PÚBLICA,São Paulo,69,4420.53
DESIGN DE MODA - ESTILISMO,São Paulo,69,4420.53
SISTEMAS DE TELECOMUNICAÇÕES,São Paulo,68,4420.53
LETRAS - JAPONÊS,São Paulo,67,4420.53
EDUCAÇÃO FÍSICA E SAÚDE,São Paulo,66,4420.53
ENGENHARIA DE INFORMAÇÃO,São Paulo,66,4420.53
Linguística,São Paulo,65,4420.53
OBSTETRÍCIA,São Paulo,64,4420.53
CONTROLE AMBIENTAL,São Paulo,64,4420.53
ENGENHARIA AEROESPACIAL,São Paulo,64,4420.53
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,São Paulo,63,4420.53
CIÊNCIA DO ESPORTE,São Paulo,63,4420.53
LETRAS: LINGUÍSTICA,São Paulo,61,4420.53
ENGENHARIA DE TRANSPORTES,São Paulo,61,4420.53
ENGENHARIA DE MANUFATURA,São Paulo,61,4420.53
ENGENHARIA NAVAL,São Paulo,60,4420.53
FÍSICA DE MATERIAIS,São Paulo,60,4420.53
"LETRAS - LÍNGUA PORTUGUESA, LÍNGUA INGLESA E RESPECTIVAS LITERATURAS",São Paulo,59,4420.53
METEOROLOGIA,São Paulo,57,4420.53
ENGENHARIA DE TELECOMUNICAÇÕES,São Paulo,57,4420.53
"ENGENHARIA DE INSTRUMENTAÇÃO, AUTOMAÇÃO E ROBÓTICA",São Paulo,57,4420.53
LETRAS - PORTUGUÊS E FRANCÊS,São Paulo,57,4420.53
MATEMÁTICA APLICADA E COMPUTACIONAL,São Paulo,56,4420.53
ENGENHARIA ELéTRICA - ÊNFASE EM ELETRôNICA,São Paulo,55,4420.53
ENGENHARIA MECÂNICA - ÊNFASE EM MECÂNICA PLENA,São Paulo,54,4420.53
MATEMÁTICA APLICADA A NEGÓCIOS,São Paulo,53,4420.53
CIÊNCIAS DA NATUREZA,São Paulo,53,4420.53
SECRETARIADO EXECUTIVO BILINGUE - PORTUGUÊS/INGLÊS,São Paulo,53,4420.53
CIÊNCIA ECONÔMICA,São Paulo,53,4420.53
COMUNICAçãO SOCIAL COM HABILITAçãO EM PUBLICIDADE E PROPAGANDA,São Paulo,52,4420.53
ENGENHARIA DE MATERIAIS E MANUFATURA,São Paulo,52,4420.53
ENGENHARIA DE MINAS,São Paulo,52,4420.53
ENGENHARIA ELéTRICA - ÊNFASE EM SISTEMAS DE ENERGIA E AUTOMAçãO,São Paulo,52,4420.53
CIÊNCIAS AMBIENTAIS,São Paulo,52,4420.53
ENGENHARIA DE ENERGIAS RENOVÁVEIS,São Paulo,52,4420.53
ESTATÍSTICA E CIÊNCIA DE DADOS,São Paulo,51,4420.53
HISTÓRIA DA ARTE,São Paulo,50,4420.53
QUÍMICA COM ÊNFASE EM QUÍMICA AMBIENTAL,São Paulo,49,4420.53
ENGENHARIA AERONÁUTICA E ESPAÇO,São Paulo,49,4420.53
IMAGEM E SOM,São Paulo,46,4420.53
DESIGN GRÁFICO E DIGITAL,São Paulo,45,4420.53
ENGENHARIA BIOTECNOLÓGICA,São Paulo,45,4420.53
MÍDIAS DIGITAIS,São Paulo,45,4420.53
GESTÃO DE SEGUROS,São Paulo,44,4420.53
MÍDIAS SOCIAIS DIGITAIS,São Paulo,44,4420.53
PILOTAGEM PROFISSIONAL DE AERONAVES,São Paulo,43,4420.53
NEUROCIêNCIA,São Paulo,43,4420.53
EDUCAÇÃO ESPECIAL,São Paulo,43,4420.53
CIêNCIAS DOS ALIMENTOS,São Paulo,42,4420.53
OCEANOGRAFIA,São Paulo,42,4420.53
ENGENHARIA BIOQUÍMICA,São Paulo,41,4420.53
ENGENHARIA ELETRÔNICA E DE TELECOMUNICAÇÕES,São Paulo,41,4420.53
ENGENHARIA INDUSTRIAL MADEIREIRA,São Paulo,41,4420.53
GESTÃO DE PESSOAS,São Paulo,41,4420.53
Gestão e Análise Ambiental,São Paulo,41,4420.53
ESPORTE,São Paulo,40,4420.53
FARMÁCIA E BIOQUÍMICA,São Paulo,40,4420.53
AGROECOLOGIA,São Paulo,40,4420.53
VITICULTURA E ENOLOGIA,São Paulo,40,4420.53
CIÊNCIAS NATURAIS: HABILITAÇÃO EM QUÍMICA,São Paulo,39,4420.53
ENGENHARIA MECÂNICA AERONÁUTICA,São Paulo,39,4420.53
LINGUAGEM,São Paulo,39,4420.53
CIÊNCIAS FÍSICAS E BIOMOLECULARES,São Paulo,38,4420.53
MATEMÁTICA APLICADA E COMPUTAÇÃO CIENTÍFICA,São Paulo,38,4420.53
COMUNICAÇÃO SOCIAL - RADIALISMO (RÁDIO E TV),São Paulo,38,4420.53
COMUNICAÇÃO E MULTIMEIOS,São Paulo,38,4420.53
FÍSICA COMPUTACIONAL,São Paulo,37,4420.53
DESIGN DE PRODUTO E SERVIÇO,São Paulo,37,4420.53
SISTEMAS AUTOMOTIVOS,São Paulo,37,4420.53
SAÚDE PÚBLICA,São Paulo,36,4420.53
SUPERIOR DO AUDIOVISUAL,São Paulo,36,4420.53
LETRAS - TRADUTOR,São Paulo,36,4420.53
PLANEJAMENTO TERRITORIAL,São Paulo,36,4420.53
FÍSICA COM HABILITAÇÃO TEÓRICO - EXPERIMENTAL,São Paulo,35,4420.53
CIÊNCIAS HUMANAS,São Paulo,35,4420.53
EDUCOMUNICAÇÃO,São Paulo,34,4420.53
GEOFISICA,São Paulo,33,4420.53
QUÍMICA COM ÊNFASE EM BIOQUÍMICA E BIOLOGIA MOLECULAR,São Paulo,33,4420.53
INTERDISCIPLINAR EM CIÊNCIAS DO TRABALHO,São Paulo,33,4420.53
CIÊNCIAS NATURAIS: HABILITAÇÃO EM FÍSICA,São Paulo,33,4420.53
DESIGN DE MODA - MODELAGEM,São Paulo,33,4420.53
COMUNICAÇÃO INSTITUCIONAL,São Paulo,33,4420.53
ENGENHARIA,São Paulo,32,4420.53
CIÊNCIAS MOLECULARES,São Paulo,32,4420.53
EDUCAÇÃO FÍSICA E ESPORTE - ÊNFASE EM ESPORTE,São Paulo,32,4420.53
ESTUDOS LITERÁRIOS,São Paulo,32,4420.53
LETRAS COM HABILITAÇÃO EM TRADUTOR,São Paulo,32,4420.53
NUTRIÇÃO E METABOLISMO,São Paulo,31,4420.53
GEOCIÊNCIAS E EDUCAÇÃO AMBIENTAL,São Paulo,30,4420.53
"COMUNICAÇÃO: RÁDIO, TELEVISÃO E INTERNET",São Paulo,30,4420.53
ENGENHARIA DE PESCA,São Paulo,29,4420.53
TRADUÇÃO E INTERPRETAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS - LIBRAS/LÍNGUA PORTUGUESA,São Paulo,29,4420.53
ENGENHARIA DE ROBÔS,São Paulo,28,4420.53
LETRAS - TRADUÇÃO INGLÊS E PORTUGUÊS,São Paulo,28,4420.53
ASTRONOMIA,São Paulo,27,4420.53
COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL,São Paulo,27,4420.53
ECOLOGIA,São Paulo,27,4420.53
FUTEBOL,São Paulo,25,4420.53
NEGÓCIOS IMOBILIÁRIOS,São Paulo,25,4420.53
LETRAS - LÍNGUA PORTUGUESA E LIBRAS,São Paulo,25,4420.53
DESENVOLVIMENTO DE SISTEMAS,São Paulo,25,4420.53
ENGENHARIA ELÉTRICA E ELETRÔNICA,São Paulo,24,4420.53
TRADUÇÃO E INTERPRETAÇÃO,São Paulo,24,4420.53
QUÍMICA AMBIENTAL,São Paulo,24,4420.53
LETRAS - GREGO,São Paulo,23,4420.53
ENGENHARIA DE AUTOMAÇÃO E SISTEMAS,São Paulo,22,4420.53
QUÍMICA COM ÊNFASE EM BIOTECNOLOGIA,São Paulo,21,4420.53
INFORMÁTICA BIOMÉDICA,São Paulo,21,4420.53
LETRAS - INGLÊS - TRADUÇÃO E INTERPRETAÇÃO,São Paulo,21,4420.53
EDUCAÇÃO ARTÍSTICA - MÚSICA,São Paulo,20,4420.53
MúSICA - INSTRUMENTO,São Paulo,20,4420.53
MÚSICA - COMPOSIÇÃO E REGÊNCIA,São Paulo,19,4420.53
SEGURANÇA NO TRÂNSITO,São Paulo,19,4420.53
MÙSICA - REGÊNCIA CORAL,São Paulo,19,4420.53
GESTÃO DE EQUINOCULTURA,São Paulo,18,4420.53
PRODUÇÃO DE VESTUÁRIO,São Paulo,18,4420.53
ARTES E MÍDIAS DIGITAIS,São Paulo,18,4420.53
"QUíMICA COM HABILITAçãO EM QUíMICA TECNOLóGICA, BIOTECNOLOGIA E AGROINDUSTRIA",São Paulo,17,4420.53
QUíMICA COM HABILITAçãO EM QUíMICA FORENSE,São Paulo,17,4420.53
OFTÁLMICA,São Paulo,17,4420.53
INFORMÁTICA EM SAÚDE,São Paulo,17,4420.53
"ARTE: HISTóRIA, CRíTICA E CURADORIA",São Paulo,17,4420.53
COMUNICAçãO SOCIAL COM HABILITAçãO EM EDITORAçãO,São Paulo,16,4420.53
EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM MÚSICA,São Paulo,16,4420.53
QUÍMICA COM ÊNFASE QUÍMICA TECNOLÓGICA,São Paulo,16,4420.53
LETRAS - ÁRABE,São Paulo,15,4420.53
CIÊNCIAS BIOMÉDICAS - ÊNFASE EM CIÊNCIAS BÁSICAS DA SAÚDE,São Paulo,15,4420.53
LETRAS - RUSSO,São Paulo,14,4420.53
COMÉRCIO EXTERIOR E NEGÓCIOS INTERNACIONAIS,São Paulo,14,4420.53
PRODUÇÃO GRÁFICA,São Paulo,14,4420.53
NEGÓCIOS INTERNACIONAIS,São Paulo,14,4420.53
COMUNICAÇÃO DAS ARTES DO CORPO,São Paulo,14,4420.53
ENGENHARIA DE AGRIMENSURA,São Paulo,14,4420.53
ENGENHARIA ELÉTRICA - ÊNFASE EM ELETRÔNICA E SISTEMAS COMPUTACIONAIS,São Paulo,13,4420.53
HORTICULTURA,São Paulo,13,4420.53
GESTÃO EM SAÚDE AMBIENTAL,São Paulo,13,4420.53
LETRAS - CHINÊS,São Paulo,12,4420.53
LETRAS - COREANO,São Paulo,12,4420.53
SEGURANÇA NO TRABALHO,São Paulo,12,4420.53
MÚSICA - TECLADO,São Paulo,12,4420.53
LETRAS - LATIM,São Paulo,11,4420.53
CIÊNCIAS EXATAS COM HABILITAÇÃO EM QUÍMICA,São Paulo,11,4420.53
ENGENHARIA ELÉTRICA - ÊNFASE EM ENERGIA E AUTOMAÇÃO ELÉTRICAS,São Paulo,11,4420.53
EDUCAÇÃO FÍSICA E ESPORTE - ÊNFASE EM EDUCAÇÃO FÍSICA E SAÚDE,São Paulo,11,4420.53
PSICOPEDAGOGIA,São Paulo,11,4420.53
MÚSICA - CORDAS,São Paulo,11,4420.53
MATEMÁTICA APLICADA E COMPUTACIONAL COM HABILITAÇÃO EM ATUÁRIA,São Paulo,10,4420.53
ELETROTÉCNICA INDUSTRIAL,São Paulo,10,4420.53
GESTÃO DESPORTIVA E DE LAZER,São Paulo,10,4420.53
MÚSICA - SOPROS,São Paulo,10,4420.53
ARTES VISUAIS COM HABILITAÇÃO EM MULTIMÍDIA E INTERMÍDIA,São Paulo,9,4420.53
FÍSICA BIOLÓGICA,São Paulo,9,4420.53
ARQUIVOLOGIA,São Paulo,9,4420.53
MATEMÁTICA COMPUTACIONAL,São Paulo,9,4420.53
CIêNCIAS EXATAS COM HABILITAçãO EM MATEMáTICA,São Paulo,8,4420.53
ENGENHARIA ELÉTRICA  - ÊNFASE EM COMPUTAÇÃO,São Paulo,8,4420.53
MÚSICA - MÚSICA POPULAR BRASILEIRA,São Paulo,8,4420.53
ARTES VISUAIS COM HABILITAÇÃO EM GRAVURA,São Paulo,7,4420.53
CIêNCIAS BIOLóGICAS - ÊNFASE EM BIOLOGIA AMBIENTAL,São Paulo,7,4420.53
MATEMÁTICA APLICADA E COMPUTACIONAL COM HABILITAÇÃO EM MÉTODOS MATEMÁTICOS,São Paulo,7,4420.53
COMUNICAÇÃO SOCIAL COM HABILITAÇÃO EM PUBLICIDADE E PROPAGANDA,São Paulo,7,4420.53
ARQUEOLOGIA,São Paulo,7,4420.53
ARTES VISUAIS COM HABILITAÇÃO EM ESCULTURA,São Paulo,6,4420.53
ENGENHARIA METALÚRGICA,São Paulo,6,4420.53
MÚSICA - VIOLONCELO,São Paulo,6,4420.53
CIÊNCIAS EXATAS COM HABILITAÇÃO EM FÍSICA,São Paulo,6,4420.53
MATEMÁTICA APLICADA E COMPUTACIONAL COM HABILITAÇÃO EM ESTATÍSTICA ECONÔMICA,São Paulo,6,4420.53
ENGENHARIA ELÉTRICA - ÊNFASE EM AUTOMAÇÃO E CONTROLE,São Paulo,6,4420.53
LETRAS - ARMÊNIO,São Paulo,5,4420.53
ENGENHARIA ELÉTRICA - ÊNFASE EM TELECOMUNICAÇÕES,São Paulo,5,4420.53
MúSICA COM HABILITAçãO EM COMPOSIçãO,São Paulo,5,4420.53
MATEMáTICA APLICADA E COMPUTACIONAL COM HABILITAçãO EM CIêNCIAS BIOLóGICAS,São Paulo,5,4420.53
CIêNCIAS FUNDAMENTAIS PARA A SAúDE,São Paulo,5,4420.53
FÍSICA COM HABILITAÇÃO EM ÓPTICA E FOTÔNICA,São Paulo,5,4420.53
QUÍMICA - HABILITAÇÃO FUNDAMENTAL,São Paulo,5,4420.53
ARTES VISUAIS COM HABILITAÇÃO EM PINTURA,São Paulo,5,4420.53
MÚSICA - PERCUSSÃO,São Paulo,5,4420.53
DESENVOLVIMENTO DE PRODUTOS PLÁSTICOS,São Paulo,5,4420.53
ENGENHARIA DE PETRÓLEO E GÁS,São Paulo,5,4420.53
DESENHO INDUSTRIAL,São Paulo,5,4420.53
TRANSPORTE AÉREO,São Paulo,4,4420.53
MATEMÁTICA APLICADA COM HABILITAÇÃO EM SISTEMAS E CONTROLE,São Paulo,4,4420.53
MúSICA COM HABILITAçãO EM REGêNCIA,São Paulo,4,4420.53
MÚSICA COM HABILITAÇÃO EM INSTRUMENTO DE CORDAS - ÊNFASE EM VIOLINO,São Paulo,4,4420.53
MATEMÁTICA APLICADA COM HABILITAÇÃO EM CONTROLE E AUTOMAÇÃO,São Paulo,4,4420.53
MÚSICA COM HABILITAÇÃO EM INSTRUMENTO DE TECLADO - ÊNFASE EM PIANO,São Paulo,4,4420.53
MÚSICA - COMPOSIÇÃO,São Paulo,4,4420.53
MúSICA - CANTO,São Paulo,4,4420.53
DIREITO,Tocantins,2503,3609.96
MEDICINA,Tocantins,885,3609.96
ENFERMAGEM,Tocantins,767,3609.96
CIÊNCIAS CONTÁBEIS,Tocantins,635,3609.96
ENGENHARIA CIVIL,Tocantins,625,3609.96
PEDAGOGIA,Tocantins,573,3609.96
PSICOLOGIA,Tocantins,549,3609.96
ADMINISTRAÇÃO,Tocantins,519,3609.96
AGRONOMIA,Tocantins,469,3609.96
ENGENHARIA AGRONÔMICA,Tocantins,404,3609.96
EDUCAÇÃO FÍSICA,Tocantins,399,3609.96
ODONTOLOGIA,Tocantins,376,3609.96
MEDICINA VETERINÁRIA,Tocantins,300,3609.96
FARMÁCIA,Tocantins,297,3609.96
COMPUTAÇÃO,Tocantins,255,3609.96
MATEMÁTICA,Tocantins,243,3609.96
ESTÉTICA E COSMÉTICA,Tocantins,218,3609.96
FISIOTERAPIA,Tocantins,210,3609.96
ARQUITETURA E URBANISMO,Tocantins,208,3609.96
SERVIÇO SOCIAL,Tocantins,208,3609.96
ENGENHARIA ELÉTRICA,Tocantins,207,3609.96
ZOOTECNIA,Tocantins,162,3609.96
LOGÍSTICA,Tocantins,162,3609.96
CIÊNCIA DA COMPUTAÇÃO,Tocantins,161,3609.96
GESTÃO PÚBLICA,Tocantins,159,3609.96
HISTÓRIA,Tocantins,144,3609.96
GEOGRAFIA,Tocantins,137,3609.96
BIOMEDICINA,Tocantins,125,3609.96
SISTEMAS PARA INTERNET,Tocantins,109,3609.96
SISTEMAS DE INFORMAÇÃO,Tocantins,107,3609.96
CIÊNCIAS BIOLÓGICAS,Tocantins,104,3609.96
NUTRIÇÃO,Tocantins,104,3609.96
LETRAS - LÍNGUA PORTUGUESA,Tocantins,102,3609.96
QUÍMICA,Tocantins,100,3609.96
JORNALISMO,Tocantins,98,3609.96
FÍSICA,Tocantins,96,3609.96
CIÊNCIAS ECONÔMICAS,Tocantins,90,3609.96
